"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000442077065908505,0.502939324977608,0.043,0.031,1,"0","DHX40"
0.000472998839662976,0.393382666436399,0.065,0.05,1,"0","STMN3"
0.000474706247410543,0.391735723803833,0.054,0.04,1,"0","SMAD3"
0.000480672829439602,0.474024843238442,0.039,0.027,1,"0","BOD1"
0.000486603184293357,0.406557543646498,0.058,0.044,1,"0","TBC1D15"
0.00049349551698247,1.21271770846203,0.013,0.007,1,"0","MIGA2"
0.000497682588385008,0.493377713209498,0.062,0.048,1,"0","FAM111A"
0.000512397922313038,0.796547212467869,0.02,0.012,1,"0","KCNH8"
0.000513335389688902,0.888285043519061,0.021,0.013,1,"0","ZNF407"
0.000513771370626496,0.545439715405837,0.042,0.03,1,"0","TRIM56"
0.000528228052043418,0.598312995244212,0.043,0.031,1,"0","TIPIN"
0.000530170818502034,0.375102336215776,0.097,0.079,1,"0","ZC3H11A"
0.000534816938129941,0.642251199316989,0.014,0.008,1,"0","XYLT1"
0.000539281438576993,1.24264836179936,0.01,0.005,1,"0","AC090114.2"
0.000539764275687017,0.514069694749572,0.045,0.033,1,"0","NT5E"
0.000554916509546742,0.41505988092526,0.052,0.038,1,"0","KPNA5"
0.000560275440306066,0.35128822026829,0.105,0.087,1,"0","ENSG00000149531"
0.000574418780655978,0.601679318181497,0.023,0.014,1,"0","UBR5-AS1"
0.000575683900856758,0.433373999797188,0.053,0.04,1,"0","SLA"
0.000579460703313913,0.371075766587278,0.048,0.035,1,"0","FAM126A"
0.000592299393157567,0.421707357112563,0.073,0.057,1,"0","ZNF770"
0.000593356614397759,0.28659960366626,0.209,0.187,1,"0","PRPF4B"
0.000629880769180227,0.577307744647139,0.03,0.02,1,"0","EFCAB13"
0.000648316342995847,0.842972317257458,0.029,0.02,1,"0","TRIM73"
0.000657146228847796,0.460369826202918,0.048,0.035,1,"0","CCDC88B"
0.000685285006387241,0.285452614420641,0.151,0.13,1,"0","ANKRD11"
0.000722696158299295,0.365971823072364,0.057,0.044,1,"0","SLF1"
0.000739542649425064,0.551909481756512,0.048,0.036,1,"0","SQLE"
0.000740404943043761,0.689540686835851,0.017,0.01,1,"0","CCDC122"
0.000743274635238582,0.804224545951848,0.016,0.01,1,"0","VPS50"
0.000745199661619099,1.14049989385681,0.011,0.006,1,"0","DTX4"
0.000770209760668513,0.607793495348058,0.031,0.021,1,"0","CHML"
0.000784958347172349,0.613340654306833,0.021,0.013,1,"0","ATP11A"
0.000790561933441742,0.573429751614259,0.028,0.019,1,"0","ARL17A"
0.000799477959593979,0.510657313628772,0.051,0.038,1,"0","PIBF1"
0.000813264409737032,0.332078014767572,0.103,0.085,1,"0","LNPEP"
0.000827533817294319,0.357513235140963,0.074,0.058,1,"0","ATP6V1H"
0.000835672460572801,0.639344301341278,0.024,0.016,1,"0","INTS4"
0.000839592221150821,0.351387429979677,0.077,0.061,1,"0","TGFBR2"
0.000839647658424277,0.718388070752413,0.017,0.01,1,"0","ZNF562"
0.00088352839530156,0.834111446138162,0.014,0.008,1,"0","PPARD"
0.000887692499698063,0.392510959837609,0.062,0.048,1,"0","STRADB"
0.000889820460486541,0.504015677427874,0.027,0.018,1,"0","ZNF395"
0.000901490188523141,0.389255402263361,0.071,0.056,1,"0","ARAP2"
0.000943690967570253,0.301004389392744,0.124,0.106,1,"0","MT-ND6"
0.000954060915068819,0.37724428469931,0.037,0.026,1,"0","AC138150.1"
0.000975273985476023,0.74882278994453,0.015,0.009,1,"0","ENSG00000177764"
0.000984422682147701,0.736593071390653,0.022,0.014,1,"0","FRS2"
0.00102281312087683,0.777361076220885,0.015,0.009,1,"0","DTWD2"
0.00102934889859793,0.497093582909367,0.046,0.034,1,"0","MAML2"
0.00103969127095332,0.534021854866557,0.026,0.017,1,"0","TLR1"
0.00104133393911493,0.672983384311101,0.017,0.01,1,"0","TMEM67"
0.00105339055352411,0.610378070263674,0.031,0.022,1,"0","ARHGAP12"
0.00105394719271254,0.445977346057466,0.04,0.029,1,"0","TRMT10B"
0.00108158454288329,0.434293099046977,0.04,0.029,1,"0","ABHD17B"
0.00108340739059302,0.456243161796968,0.037,0.026,1,"0","UBR1"
0.00115516374366963,0.472206252791516,0.041,0.03,1,"0","LINC00909"
0.00115602135083133,0.799862815991073,0.015,0.009,1,"0","PHC1"
0.00116727957097645,0.288979477244704,0.032,0.022,1,"0","PRKCE"
0.00117935384974709,0.442861356189081,0.052,0.039,1,"0","SESN3"
0.00119450892896236,0.938292209175493,0.015,0.008,1,"0","PRMT3"
0.00119809129548183,0.387991275035613,0.078,0.063,1,"0","TCERG1"
0.00120945802992614,0.617365791540311,0.027,0.018,1,"0","SNX18"
0.00123143504333048,0.603657982289655,0.032,0.022,1,"0","MYO9A"
0.0012347947738969,1.0284270718564,0.014,0.008,1,"0","HSDL1"
0.00125425058202448,0.536362301454465,0.037,0.026,1,"0","AKAP7"
0.00125799949985138,0.67405682751268,0.027,0.018,1,"0","LTO1"
0.00128991166460126,0.27487205206238,0.091,0.075,1,"0","BLOC1S6"
0.00131013708369924,0.317932751854112,0.108,0.091,1,"0","RFC1"
0.00132350815428623,0.382333606775943,0.054,0.042,1,"0","NDUFV3"
0.00134168257544178,0.513418303557649,0.045,0.033,1,"0","RRP1B"
0.00135523443861084,0.460398974231282,0.045,0.034,1,"0","GALNT2"
0.00136207863013528,0.352790451196182,0.058,0.045,1,"0","PARP8"
0.00137859617916497,1.11141111437635,0.01,0.005,1,"0","AC009812.1"
0.00137953856373856,0.596426025518908,0.04,0.029,1,"0","PPP1R3E"
0.00144801324615212,0.925452090901562,0.011,0.006,1,"0","ENSG00000268220"
0.00144843166952064,0.470381441321624,0.024,0.016,1,"0","GPR155"
0.00144984010405218,0.265163634188096,0.123,0.105,1,"0","THUMPD1"
0.00145080639201866,0.523374557841369,0.045,0.033,1,"0","CHD3"
0.00145688654504466,0.832209326782029,0.014,0.008,1,"0","MTX3"
0.00149006939825153,0.311124308322651,0.057,0.044,1,"0","RC3H1"
0.0014984114255488,0.3835898434916,0.049,0.037,1,"0","ZMAT1"
0.00152044022952709,0.881337833518251,0.014,0.008,1,"0","APPL2"
0.00155100419869275,0.455540187572654,0.024,0.016,1,"0","HS3ST1"
0.00157307350136128,0.466576999078788,0.043,0.032,1,"0","KIDINS220"
0.00157433906105706,0.542275447192603,0.058,0.045,1,"0","CTDSPL2"
0.00157798611056505,0.619316943568702,0.029,0.02,1,"0","NR2C1"
0.00158836974582562,0.539154448895114,0.022,0.014,1,"0","ABCD3"
0.00159474458609069,0.567338541618476,0.02,0.013,1,"0","DNASE1L3"
0.00160625716782774,0.512805653086704,0.037,0.027,1,"0","SENP2"
0.00164044002526349,0.895086056548708,0.013,0.007,1,"0","GORAB"
0.00165533107518714,0.642400646749203,0.025,0.017,1,"0","SERPINB9P1"
0.00168565946064866,0.41595694489685,0.084,0.069,1,"0","SMC1A"
0.00174879481639071,0.963247787472818,0.01,0.005,1,"0","AC004889.1"
0.00176658329916671,0.270244555364769,0.075,0.061,1,"0","AL662844.4"
0.00176690413639169,0.390722372000159,0.069,0.055,1,"0","CXCR5"
0.00178901691094211,0.76078907884344,0.024,0.016,1,"0","IMPACT"
0.00179099766347817,0.828285056195349,0.011,0.006,1,"0","ENSG00000260359"
0.0017927686732969,0.625541088125423,0.032,0.023,1,"0","COG2"
0.00189449085297819,0.46504193113067,0.035,0.025,1,"0","RHBDD1"
0.0019410085601097,0.491618943405078,0.034,0.024,1,"0","AC012360.3"
0.00194874747394856,0.554766701560069,0.032,0.022,1,"0","ZNF160"
0.00195803957345865,0.54492405564294,0.037,0.027,1,"0","PSEN1"
0.0019619202148328,0.898635221732501,0.013,0.007,1,"0","LNX2"
0.0019859528114417,0.341588148992755,0.153,0.137,1,"0","PHB2"
0.00198626446868189,0.948620055998317,0.012,0.007,1,"0","PHLDB3"
0.00201312088076263,0.630127283100059,0.015,0.009,1,"0","HMGN5"
0.002087976134498,0.478990498743582,0.051,0.039,1,"0","BMP2K"
0.0021113373361075,0.329175862496694,0.056,0.044,1,"0","PAWR"
0.00215447906190989,0.395431180654879,0.068,0.055,1,"0","TBC1D5"
0.00216730742492008,0.651415754717583,0.025,0.017,1,"0","AL390728.6"
0.00219397905926271,0.383470595983507,0.046,0.035,1,"0","MARCH3"
0.00220693340656317,0.872426785606012,0.021,0.014,1,"0","ANGPT2"
0.00223149229367353,0.601772738985678,0.018,0.011,1,"0","PGBD4"
0.00223602226994767,0.389902803136803,0.032,0.023,1,"0","S1PR1"
0.00225801071675507,0.552699508437868,0.026,0.018,1,"0","TTC21A"
0.00226259573239294,0.346430612662983,0.086,0.071,1,"0","NUMB"
0.00227873315890444,0.532242497943406,0.04,0.03,1,"0","SIK3"
0.00228616729161337,0.623003534676682,0.019,0.012,1,"0","MDS2"
0.00233683389533432,0.363342476837861,0.098,0.083,1,"0","RB1CC1"
0.00234897014960025,0.312568577179496,0.106,0.09,1,"0","PRKDC"
0.00235462198436744,0.527927353083486,0.028,0.019,1,"0","NPHP3"
0.00242133544606329,0.677473007989342,0.015,0.009,1,"0","TANGO6"
0.00246259382449708,0.927061888754758,0.012,0.007,1,"0","TTC39B"
0.00246457456920843,0.573857816824415,0.025,0.017,1,"0","SGMS1"
0.00249906822784481,0.316037515961086,0.091,0.076,1,"0","STIM2"
0.00251957514712423,0.702465540219814,0.015,0.009,1,"0","ZNF528"
0.00259150927901692,0.856980252552905,0.019,0.012,1,"0","ANKMY1"
0.00265158377509007,0.347414800782603,0.048,0.037,1,"0","ZNF669"
0.00265739033469235,0.58877229803342,0.026,0.018,1,"0","TSC2"
0.00268256982826285,0.478209167186721,0.038,0.028,1,"0","DNAJA3"
0.00268484262429875,0.646759812462359,0.017,0.011,1,"0","IL21R"
0.00270937616073632,0.34488530569748,0.073,0.059,1,"0","CEP135"
0.00278485675394508,0.335210961345614,0.051,0.039,1,"0","AP002387.2"
0.00287883045798793,0.478866545189808,0.054,0.042,1,"0","NOL11"
0.00290315911976868,0.423525050860854,0.098,0.084,1,"0","RPL7L1"
0.00291582126160685,0.324268513021686,0.067,0.053,1,"0","PACS1"
0.00293819343268518,0.393098205616718,0.05,0.039,1,"0","EZH1"
0.00297073642085991,0.517056969247612,0.04,0.03,1,"0","BCL2L11"
0.00298157573995882,0.705788637881002,0.02,0.013,1,"0","SLC16A4"
0.00301735856362186,0.3223919173673,0.081,0.067,1,"0","PTK2B"
0.00301807052018522,0.412775469952018,0.048,0.037,1,"0","SNRK"
0.00305079367231077,0.299481598562029,0.063,0.051,1,"0","SESTD1"
0.00309991036310989,0.338205667045238,0.084,0.069,1,"0","FCHSD2"
0.00314787440930335,0.484685894363868,0.012,0.007,1,"0","TMEM220"
0.00318707941055213,0.494056175902372,0.043,0.032,1,"0","CD96"
0.00321798523965316,0.64474242929865,0.026,0.018,1,"0","NDUFV2-AS1"
0.0032199862081337,0.714759921872552,0.016,0.01,1,"0","CCDC138"
0.00323203127237372,0.400950873639262,0.034,0.025,1,"0","CD27-AS1"
0.00325611984519538,0.568462556913241,0.019,0.012,1,"0","ZCCHC18"
0.00330046527063427,0.328838460759416,0.061,0.049,1,"0","CIITA"
0.00331357845548577,0.489164266143089,0.04,0.03,1,"0","RGL2"
0.00336232321421831,0.519222497332663,0.039,0.029,1,"0","HEATR5B"
0.0033946722857427,0.274644683261212,0.069,0.056,1,"0","ZBTB44"
0.00342021805182964,0.532847154557196,0.019,0.013,1,"0","AC119396.1"
0.00344115520125199,0.461227697024824,0.043,0.032,1,"0","TMEM263"
0.00346886565130259,0.552216210110996,0.048,0.037,1,"0","RINL"
0.00349227970938248,0.362018111951457,0.048,0.037,1,"0","ZNF506"
0.00349341094553625,0.748317659540436,0.017,0.011,1,"0","C1orf109"
0.00350639996418661,0.667152014316738,0.012,0.007,1,"0","ALKBH1"
0.00351372511799983,0.506370176933097,0.034,0.025,1,"0","LRRC75A"
0.00353359017719027,0.468527630360339,0.061,0.049,1,"0","ANKLE2"
0.00357165452831877,0.693468970482946,0.019,0.013,1,"0","SPIN1"
0.00374202336865379,0.439448878840215,0.029,0.02,1,"0","PTPRK"
0.00379025589376602,0.568693585718219,0.02,0.013,1,"0","MATN1-AS1"
0.00385855018968169,0.549288595545811,0.017,0.011,1,"0","LARGE1"
0.00390625018911584,0.642565721845053,0.011,0.006,1,"0","PDE7B"
0.00394449681782699,0.568630560901413,0.022,0.015,1,"0","OR2A1-AS1"
0.00401277998275011,0.406114931002707,0.039,0.029,1,"0","ENSG00000215908"
0.00407844550999443,0.543250028989168,0.031,0.023,1,"0","POM121"
0.00412113917121801,1.06116939102883,0.012,0.007,1,"0","RPAP1"
0.00412950992789251,0.530487245918167,0.039,0.029,1,"0","RLF"
0.00417250752850072,0.338523429382787,0.058,0.046,1,"0","RRP15"
0.00418229549843839,0.448497031533339,0.049,0.038,1,"0","METTL17"
0.00431911977000761,0.287461032228235,0.071,0.059,1,"0","P2RY8"
0.00436848821321737,0.835282278572944,0.011,0.007,1,"0","ZNF582-AS1"
0.00451176965604626,0.486863716962542,0.053,0.042,1,"0","ZNF83"
0.00451530146133124,0.849169017736519,0.011,0.006,1,"0","SH2D1A"
0.00453247212671211,0.327225713909007,0.078,0.065,1,"0","SUZ12"
0.00454522197204059,0.372557278942548,0.055,0.043,1,"0","UHRF2"
0.00458171583630387,0.695306301435838,0.017,0.011,1,"0","SLC25A40"
0.00458503247798566,0.71718479067283,0.015,0.009,1,"0","MATK"
0.00463604124997171,0.454429283996612,0.04,0.03,1,"0","MCMBP"
0.00465572993424211,0.250007934153173,0.101,0.086,1,"0","KLHL24"
0.00469196636027453,0.560351195453923,0.046,0.036,1,"0","CDK5RAP2"
0.00473067224459664,0.390160876701464,0.059,0.047,1,"0","ZNHIT6"
0.00474929439901539,0.723215292096238,0.011,0.006,1,"0","PNPLA7"
0.00478716165407095,0.35177562231427,0.039,0.03,1,"0","CHST11"
0.00480091815079951,0.368393166800871,0.1,0.086,1,"0","OARD1"
0.0048275836598876,0.311445997323023,0.083,0.07,1,"0","UBTF"
0.00498648322842103,0.714670699277097,0.016,0.011,1,"0","TRPS1"
0.00499959751504993,0.346338086403038,0.085,0.072,1,"0","STAT6"
0.00500278371881917,0.348124316972432,0.079,0.066,1,"0","NORAD"
0.005005992032902,0.839538440017617,0.012,0.007,1,"0","CCDC7"
0.00500932884535986,0.631303706019649,0.031,0.022,1,"0","MMAB"
0.00504964287301164,0.548177227518753,0.017,0.011,1,"0","SLC30A4"
0.00506748911716368,0.376175255932749,0.058,0.046,1,"0","TMEM131L"
0.00507589391825612,0.688788923584814,0.024,0.017,1,"0","MRI1"
0.00509068034272266,0.375600630005318,0.055,0.044,1,"0","WAC-AS1"
0.00510381441800026,0.310755089784231,0.057,0.045,1,"0","UBXN2A"
0.00513044504668326,0.724548732392308,0.019,0.013,1,"0","AC099343.3"
0.00515232125451574,0.995149654266996,0.011,0.006,1,"0","RNF43"
0.00518694451585146,0.296071254740929,0.1,0.086,1,"0","RNF13"
0.00524810869569518,0.453538892480488,0.063,0.052,1,"0","ITFG2"
0.00524935805325708,0.63339971778392,0.022,0.015,1,"0","SP2"
0.00525992761244337,0.552928443999158,0.037,0.028,1,"0","HGS"
0.00528014382559457,0.422642398485954,0.056,0.045,1,"0","PREPL"
0.00530012702278781,0.336227372184615,0.042,0.032,1,"0","CPSF7"
0.00536130996067542,0.749730987697652,0.014,0.009,1,"0","WASHC2A"
0.00539559655157282,0.343951580732045,0.081,0.068,1,"0","UBE3A"
0.00541818319653357,0.333901075360288,0.059,0.048,1,"0","IL7R"
0.00542938336447923,0.264954071995953,0.05,0.039,1,"0","THAP5"
0.00544342015392058,0.361388813603407,0.016,0.011,1,"0","TPST1"
0.00548974143662977,0.46088739587328,0.043,0.033,1,"0","TOGARAM1"
0.0054997041834439,0.60515120477578,0.025,0.018,1,"0","ATP6V0A2"
0.00558091173633913,0.323031509373212,0.093,0.079,1,"0","ZNF92"
0.00559277289812984,0.667528966715659,0.011,0.006,1,"0","MICU3"
0.00560966023856316,0.513754903882151,0.028,0.02,1,"0","RBMXL1"
0.00563448766150188,0.390302613589929,0.038,0.029,1,"0","KLF7"
0.00563655588548379,0.38682217549816,0.053,0.042,1,"0","CCDC14"
0.00564044744377085,0.589738287740144,0.021,0.014,1,"0","JMJD4"
0.00566950104325998,0.328270058127064,0.049,0.038,1,"0","ABRAXAS1"
0.00569871841536381,0.860140286095053,0.016,0.01,1,"0","WDPCP"
0.00570890301050008,0.78649158547855,0.01,0.006,1,"0","ZNF621"
0.00574259311964912,0.421956028176123,0.045,0.035,1,"0","ENSG00000271043"
0.00575987462342861,0.301894532656282,0.066,0.053,1,"0","PRCP"
0.00580181562899721,0.307974489260511,0.131,0.116,1,"0","ZC3H13"
0.00581487799769126,0.472673101620852,0.015,0.009,1,"0","CNN3"
0.00583668741020132,0.423662119802029,0.038,0.029,1,"0","TAB2"
0.00585709890496585,0.868394108138069,0.01,0.006,1,"0","HOOK1"
0.00592857237552818,0.76888682873325,0.01,0.005,1,"0","ZNF649"
0.00597950386865989,0.789350681331561,0.015,0.01,1,"0","AGO4"
0.00598875197724363,0.396115975226495,0.052,0.041,1,"0","RBM48"
0.00603039712074187,0.327496007531009,0.064,0.052,1,"0","ZNF302"
0.00605217679491851,0.4223724347703,0.054,0.043,1,"0","NLRP1"
0.00606309754791837,0.332581201069003,0.054,0.043,1,"0","URI1"
0.00608268623121955,0.255851809007562,0.115,0.1,1,"0","SSH2"
0.00617046395463099,0.633542755273409,0.024,0.017,1,"0","AC087190.1"
0.00631629126269886,0.399309118401334,0.055,0.044,1,"0","KPNA6"
0.00640273763253142,0.319872453434218,0.053,0.042,1,"0","ARMH1"
0.00641990527552049,0.488870145279499,0.015,0.01,1,"0","FMO5"
0.00649781499714731,0.469887306424681,0.062,0.051,1,"0","RNPC3"
0.00650571321523104,0.326916050172301,0.088,0.075,1,"0","ST6GAL1"
0.00655564012178597,0.702407601920453,0.011,0.006,1,"0","UBXN7-AS1"
0.00656018542698971,0.326056288752943,0.085,0.072,1,"0","SMC5"
0.00656160415057083,0.567143682631889,0.042,0.033,1,"0","ZNF708"
0.00657159831241883,0.28775862000079,0.065,0.053,1,"0","TRIP11"
0.00657755033447613,0.303907318154046,0.077,0.065,1,"0","PHC3"
0.0065932679892944,0.268332894308819,0.094,0.08,1,"0","RUBCNL"
0.00659587803214022,0.374208269350186,0.025,0.018,1,"0","MAPK13"
0.00664280574226925,0.389853504395901,0.054,0.043,1,"0","NEDD9"
0.00664781722532076,0.654939770513316,0.017,0.011,1,"0","LRIG2"
0.00672441683410989,0.61110591420463,0.011,0.006,1,"0","CCSAP"
0.00693500860659969,0.261837853006205,0.069,0.056,1,"0","BROX"
0.0069691527011884,0.524414413971912,0.04,0.031,1,"0","EPC2"
0.00701100850897609,0.430278930853575,0.064,0.053,1,"0","PRRC2B"
0.00704442209754556,0.291691459104848,0.12,0.105,1,"0","STAG2"
0.00720393635679418,0.625205016903893,0.01,0.006,1,"0","CHL1"
0.00723637759650739,0.398859028302499,0.044,0.034,1,"0","GTF2IRD2B"
0.00724834697304097,0.446478832826442,0.016,0.01,1,"0","DBNDD1"
0.00729719607089557,0.441106424513386,0.039,0.03,1,"0","CEP295"
0.00735426166903501,0.697359467092525,0.015,0.01,1,"0","SLC8B1"
0.00739889789062436,0.307850430921251,0.078,0.065,1,"0","KRCC1"
0.00743732142745006,0.726583294737453,0.015,0.01,1,"0","TRAF3IP2"
0.00748155011071051,0.582290328952296,0.028,0.021,1,"0","PDE4DIP"
0.0074870584654318,0.733615314338786,0.016,0.011,1,"0","ENSG00000197701"
0.00749352727619263,0.29229156386634,0.111,0.097,1,"0","ZNF638"
0.00768165500346176,0.420028054234306,0.032,0.024,1,"0","GPR137"
0.0076945963519485,0.290406552025838,0.099,0.086,1,"0","DEGS1"
0.00775381523116389,0.298729323425929,0.079,0.067,1,"0","PDE7A"
0.00779330997470414,0.258838182160701,0.054,0.044,1,"0","CHI3L2"
0.00782711634705902,0.526734252775714,0.026,0.019,1,"0","UNKL"
0.00783494746189951,0.667479315035387,0.023,0.016,1,"0","MUS81"
0.00785411720945742,0.310157656019776,0.09,0.077,1,"0","SETD2"
0.00785520466651888,0.394712438836761,0.074,0.062,1,"0","TIFA"
0.00790213727821297,0.344232699163944,0.05,0.04,1,"0","AK9"
0.00790647843770051,0.669792895525561,0.029,0.022,1,"0","GABPB2"
0.0079315441517169,0.424384269988916,0.068,0.057,1,"0","FYB1"
0.00803990867838635,0.368743581791375,0.045,0.036,1,"0","HDAC5"
0.0081152894040435,0.275653815768232,0.098,0.085,1,"0","UHMK1"
0.00816201611920358,0.345969569141993,0.041,0.031,1,"0","ZBED1"
0.00820920513801465,0.264831870429173,0.129,0.115,1,"0","SNRNP70"
0.00823156037892701,0.580076167849415,0.026,0.019,1,"0","ARHGEF9"
0.00825117687361882,0.679678780663741,0.02,0.014,1,"0","ACBD5"
0.00828281894677134,0.364247735036895,0.04,0.031,1,"0","ATP9B"
0.00833645235960584,0.682605162350624,0.019,0.013,1,"0","ZNF568"
0.00836645455691557,0.277564097574085,0.094,0.081,1,"0","ZNF326"
0.00840764413463356,0.373428955009917,0.047,0.037,1,"0","CD7"
0.00856622899181936,0.599696514641871,0.011,0.007,1,"0","STEAP1B"
0.00858404544879559,0.530487280064437,0.052,0.042,1,"0","DDX42"
0.00859057578218042,0.759020773234249,0.015,0.01,1,"0","MAFB"
0.00879649260456761,0.329601240044272,0.07,0.059,1,"0","RBL2"
0.00884769740879465,0.497301326878086,0.038,0.029,1,"0","LRCH3"
0.00891433591162123,0.69526877243388,0.018,0.012,1,"0","CERK"
0.00899644082727665,0.551127583023734,0.021,0.015,1,"0","RALGAPB"
0.00900010654181761,0.364454786568562,0.04,0.031,1,"0","GIHCG"
0.00921495803824803,0.309419140581697,0.056,0.046,1,"0","SLC4A7"
0.00924157562238953,0.42660349673918,0.052,0.042,1,"0","INO80"
0.00928820120253085,0.385299086079325,0.054,0.044,1,"0","MANBA"
0.00929795434667215,0.740279082172859,0.011,0.006,1,"0","CROT"
0.00936446144129397,0.601514034253116,0.02,0.014,1,"0","ITPRID2"
0.00941244273395206,0.538665356887624,0.016,0.011,1,"0","ENSG00000205664"
0.00949255906678726,0.252455908041324,0.037,0.029,1,"0","STIM1"
0.00959167787166729,0.881612090322852,0.019,0.013,1,"0","ENSG00000263563"
0.00980036152886033,0.605461371828068,0.019,0.013,1,"0","LINC00494"
0.00980689558375251,0.334253415427949,0.076,0.064,1,"0","UBE2G2"
0.00982102669403853,0.342629242166154,0.053,0.043,1,"0","VCAN"
0.00997977314510332,0.406773006996556,0.034,0.026,1,"0","FAF2"
0,0.317565848853701,1,1,0,"1","RPS27"
1.39567872047393e-232,0.279615833525884,1,1,2.99079993010359e-228,"1","RPL34"
1.79876218828001e-221,0.275114519966152,1,1,3.85456749326524e-217,"1","RPL21"
2.50342571087057e-79,0.375648778200485,0.928,0.916,5.36459095582454e-75,"1","BTG1"
1.56638751786642e-70,0.62193632982119,0.536,0.39,3.35661181203595e-66,"1","TCL1A"
